"LABID","id","Duplicate1","Duplicate2","Duplicate3","X2019.herd","CentAm.Mmex","unmixed","CentAm.inclusive","All.samples","Haplogroup","CentAm.BakerMex","CentAm.AllMex","Herds.BakerMMex","Mmex.MartinezLoustalot","Mmex.REV","fine.herd","CRC.pure.herd","all.2021.data.herds","GTseq.stratum","in.gtseq","wint.area","feed.area","herd","HI.SEAK.v.HI"
NA,"MartinezLoustalot24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MartinezLoustalot9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loustalot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45308,"z0045308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MnMx-WA.SBCOC.Salish.Sea.AK",NA,NA,NA,NA,NA,"WA.SBC",NA,NA
51403,"z0051403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI?-WA.SBCOC.Salish.Sea",NA,NA,NA,NA,NA,"WA.SBC",NA,NA
51911,"z0051911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI?-WA.SBCOC",NA,NA,NA,NA,NA,"WA.SBC",NA,NA
40334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI","Y","HI",NA,NA,"HI"
40337,"z0040337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non.SEAK.HI","HI","Y","HI",NA,NA,"HI"
40345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI","Y","HI",NA,NA,"HI"
40363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI","Y","HI",NA,NA,"HI"
40413,"z0040413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non.SEAK.HI","HI","Y","HI",NA,NA,"HI"
40429,"z0040429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non.SEAK.HI",NA,NA,"HI",NA,NA,"HI"
40957,"z0040957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non.SEAK.HI","HI","Y","HI",NA,NA,"HI"
40964,"z0040964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non.SEAK.HI",NA,NA,"HI",NA,NA,"HI"
40985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HI","Y","HI",NA,NA,"HI"
56035,"z0056035",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56036,"z0056036",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56037,"z0056037",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56038,"z0056038",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56039,"z0056039",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56040,"z0056040",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56041,"z0056041",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56042,"z0056042",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56043,"z0056043",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56044,"z0056044",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56045,"z0056045",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56047,"z0056047",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56048,"z0056048",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56049,"z0056049",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56050,"z0056050",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56051,"z0056051",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56053,"z0056053",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56054,"z0056054",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56055,"z0056055",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56056,"z0056056",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56057,"z0056057",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56058,"z0056058",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56059,"z0056059",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56061,"z0056061",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56062,"z0056062",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56063,"z0056063",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56064,"z0056064",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56065,"z0056065",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56066,"z0056066",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56067,"z0056067",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56068,"z0056068",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56069,"z0056069",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56071,"z0056071",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56072,"z0056072",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56073,"z0056073",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56074,"z0056074",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56075,"z0056075",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56076,"z0056076",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56077,"z0056077",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56079,"z0056079",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56081,"z0056081",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56083,"z0056083",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56084,"z0056084",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56085,"z0056085",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56087,"z0056087",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56090,"z0056090",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56092,"z0056092",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56093,"z0056093",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56095,"z0056095",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56096,"z0056096",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56100,"z0056100",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56102,"z0056102",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56103,"z0056103",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56104,"z0056104",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56105,"z0056105",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,NA,NA,"MnMx",NA,NA,NA
56106,"z0056106",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56110,"z0056110",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
56111,"z0056111",NA,NA,NA,"Baker.Mmex",NA,NA,NA,NA,NA,"Baker.Mex","MMex","Baker.Mex",NA,"Baker.Mex",NA,NA,NA,"MnMx-Baker","Y","MnMx",NA,NA,NA
63269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK","Y","OK",NA,NA,NA
63273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK","Y","OK",NA,NA,NA
63275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK","Y","OK",NA,NA,NA
63328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK","Y","OK",NA,NA,NA
63342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK","Y","OK",NA,NA,NA
55884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
55996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev","Y","Rev",NA,NA,NA
55997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev","Y","Rev",NA,NA,NA
56001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
56010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
56011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
56012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
56029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
56034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev","Y","Rev",NA,NA,NA
56337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rev-other","Y","Rev",NA,NA,NA
NA,"MnoIS04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
NA,"MnoIS04-113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REV",NA,NA,NA,NA,NA,"Rev",NA,NA,NA
