AnimalID,LABID.x,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX,HAP,mito.haps,USE,GTseq.stratum,Optimization.sample,Main.run,Latitude,Longitude,YR,SOURCE,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,LABID.y,prod,val,MS43,MS45,MS51,MS54,times.run,genos.10readsMin,genos.20readsMin,Include on 3rd MiSeq run
51324,51324,NA,NA,NA,CentAm,CentAm,M,F2,MnMito32,mito,CentAm,NA,x,35.533333,-121.366666,2005,BIOPSY-SWFSC-CSCAPE,Karin,"Alleged dup of 53759, but sex and hap are different",2-Nov-21,2-Nov-21,NA,Cascadia match pre-HW,z0051324,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,306,
51893,51893,NA,NA,NA,CentAm,CentAm,M,F2,MnMito32,mito,CentAm,NA,x,35.3,-120.966666,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0051893,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,313,
196746,196746,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,37.3128,-122.6253,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,[no name] Displayed with permission from [**Cascadia Research Collective**],z0196746,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,323,317,
43966,43966,NA,NA,NA,NA,HI-GOA,F,Aplus,NA,HI.nonSEAK,HI-GOA,x,x,58.533333,-150.133333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043966,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,323,309,
44042,44042,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,56.516666,-135.566666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,PWF,z0044042,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,323,314,
175950,175950,NA,NA,NA,NA,NA,F,E1,MnMito10,mito,NA,NA,x,NA,NA,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0175950,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,323,311,
196778,196778,NA,NA,NA,NA,NA,M,E7,NA,CCES,NA,NA,x,37.23,-122.5887,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196778,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,319,
196793,196793,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,36.7711,-121.8637,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196793,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,310,
196865,196865,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,48.4288,-124.681,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196865,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,321,
55998,55998,NA,NA,NA,NA,Rev-WGOA/NGOA,F,F2,NA,ddRAD.REV,Rev-WGOA/NGOA,x,x,18.783333,-111.05,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055998,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,323,311,
107067,178296,107067,NA,NA,SMex,SMX,M,E5,MnMito23,mito,SMX,NA,x,37.761,-123.135833,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,z0178296,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,317,
51947,51947,175921,NA,NA,CentAm,CentAm,M,F3,MnMito41,mito,CentAm,NA,x,37.433333,-122.483333,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0051947,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,315,
196730,196730,NA,NA,NA,NA,CentAm,M,F2,NA,CCES,CentAm,x,x,37.5937,-122.7907,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,Joelle De Weerdt-PUBLIC,NA,z0196730,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,324,317,
41233,41233,NA,NA,NA,NA,HI-GOA,M,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,21.983333,-156.783333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0041233,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,314,
40357,40357,NA,NA,NA,NA,HI-SEAK/NBC,M,E2,NA,NA,HI-SEAK/NBC,NA,x,20.783333,-156.616666,2004,BIOPSY-HIHWNMS,Dave Mattila,Added 1.10.22,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0040357,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,311,
53073,53073,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,52.183333,-130.883333,2004,BIOPSY-CANADA-SPLASH,NA,NA,NA,NA,NA,PWF,z0053073,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,319,
45399,45399,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E1,MnMito14,mito,MnMx-CA/OR/WA/SBC,NA,x,41.733333,-124.466666,2004,CASCADIA RESEARCH,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045399,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,322,
51327,51327,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E4,MnMito51,mito,MnMx-CA/OR/WA/SBC,x,x,35.533333,-121.366666,2005,BIOPSY-SWFSC-CSCAPE,Karin,NA,2-Nov-21,2-Nov-21,NA,Cascadia match pre-HW,z0051327,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,324,315,
175371,175371,NA,NA,NA,MMex.WA,MnMx-CA/OR/WA/SBC,F,Mnov_1_E4,MnMito51,mito,MnMx-CA/OR/WA/SBC,NA,x,48.0987,-125.1282,2012,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0175371,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,324,322,
187882,187882,196713,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.803,-121.8051,2017,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,Nico,z0196713,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,310,
196744,196744,NA,NA,NA,NA,NA,F,F6,NA,CCES,NA,NA,x,37.3815,-122.6829,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196744,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,318,
196761,196761,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,37.9202,-122.8679,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196761,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,315,
196762,196762,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,37.4841,-122.6645,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196762,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,317,
196858,196858,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,48.432,-124.6771,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196858,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,301,
43526,43526,NA,NA,NA,NA,REV-SEAK/NBC,M,Aminus,NA,NA,REV-SEAK/NBC,NA,x,58.266666,-138.133333,2004,BIOPSY-SWFSC-SPLASH,Jay,Added Nov 24,NA,NA,Pamela Martinez-Loustalot,NA,z0043526,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,316,
55999,55999,NA,NA,NA,NA,REV-WGOA/NGOA,M,E1,NA,NA,REV-WGOA/NGOA,NA,x,18.783333,-111.05,2004,BIOPSY-MEXICO-SPLASH,NA,Added Nov 29,NA,NA,NA,SPLASH match,z0055999,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,317,
196693,196693,NA,NA,NA,Shemisphere,Shemisphere,F,SP90,MnMito48,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196693,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,318,
196694,196694,NA,NA,NA,Shemisphere,Shemisphere,F,SP90,MnMito49,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196694,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,320,
197665,197665,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,36.6491,-121.9762,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,z0197665,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,325,322,
45720,45720,NA,NA,NA,NA,HI-SEAK/NBC,F,Aplus,NA,NA,HI-SEAK/NBC,NA,x,57.15,-134.15,2004,BIOPSY-SPLASH-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0045720,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,322,
45739,45739,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.683333,-134,2004,BIOPSY-SPLASH-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,"PWF, Chris Gabriele",z0045739,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,321,
196729,196729,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F1,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.5943,-122.7909,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196729,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,325,316,
196731,196731,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5951,-122.7912,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196731,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,321,
195727,195727,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,43.7023,-124.4392,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195727,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,310,
195730,195730,NA,NA,NA,NA,NA,F,E15,NA,CCES,NA,NA,x,43.6558,-124.4496,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195730,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,321,
195739,195739,NA,NA,NA,NA,NA,M,E6,NA,CCES,NA,NA,x,43.6473,-124.378,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195739,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,
196726,196726,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,37.5119,-122.5859,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196726,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,318,
196748,196748,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,37.6388,-122.6452,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196748,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,321,
196768,196768,NA,NA,NA,NA,NA,M,E6,NA,CCES,NA,NA,x,37.5589,-122.7559,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196768,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,318,
196831,196831,NA,NA,NA,NA,NA,F,E5,NA,CCES,NA,NA,x,36.8,-121.81,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196831,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,
55996,55996,NA,NA,NA,NA,Rev,M,A3,NA,ddRAD.REV,Rev,x,x,18.716666,-110.916666,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,NA - no winter photo,z0055996,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,325,316,
55997,55997,NA,NA,NA,NA,Rev,M,Aminus,NA,ddRAD.REV,Rev,x,x,18.85,-111,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,NA - no winter photo,z0055997,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,325,313,
55962,55962,NA,NA,NA,NA,REV-EAI/Ber,M,Aplus,NA,NA,REV-EAI/Ber,NA,x,18.716666,-110.966666,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055962,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,308,
196690,196690,NA,NA,NA,Shemisphere,Shemisphere,F,F2,MnMito37,mito,Shemisphere,NA,x,NA,NA,NA,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196690,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,317,
175377,175377,NA,NA,NA,NA,SMX,M,Aplus,NA,NA,SMX,NA,x,46.8593,-124.6575,2012,BIOPSY-CASCADIA,John,Added Nov 29,NA,NA,NA,Nico,z0175377,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,
187846,187846,NA,NA,NA,NA,SMX,M,Aplus,NA,NA,SMX,NA,x,42.6102,-124.6679,2017,BIOPSY-CASCADIA,John,Added Nov 29,NA,NA,NA,"Nico, FIBB",z0187846,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,314,
195700,195700,NA,NA,NA,NA,SMX,M,E10,NA,CCES,SMX,NA,x,44.8287,-125.037,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0195700,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,
196753,196753,196771,NA,NA,NA,SMX,F,F2,NA,CCES,SMX,NA,x,37.7507,-122.6172,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,z0196753,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,
53754,53754,56376,107054,NA,MixCB,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,13.766666,-90.283333,2006,BIOPSY-GUATEMALA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053754,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,323,
56384,56384,NA,NA,NA,Baker.CentAm,CentAm,F,F2,NA,NA,CentAm,NA,x,8.65,-83.733333,2004,BIOPSY-COSTA RICA-SPLASH,John,NA,NA,"Yes, collaborator",NA,[no name] Displayed with permission from [**SPLASH project**],z0056384,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,314,
196758,196758,NA,NA,NA,NA,CentAm,F,F3,NA,CCES,CentAm,NA,x,37.9161,-122.8561,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,David Alfaro-PUBLIC,NA,z0196758,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,318,
40287,40287,NA,NA,NA,NA,HI-GOA,M,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,20.833333,-156.666666,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0040287,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,326,316,
53071,53071,NA,NA,NA,NA,HI-SEAK,M,HET,NA,HI-SEAK,HI-SEAK,x,x,50.683333,-128.983333,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,PWF,z0053071,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,326,316,
41507,41507,NA,NA,NA,NA,HI-SEAK/NBC,M,Aplus,NA,NA,HI-SEAK/NBC,NA,x,58.066666,-134.983333,2004,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0041507,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,326,304,
56085,56085,NA,NA,NA,NA,MnMx-Baker,F,E1,NA,NA,MnMx-Baker,NA,x,20.7,-105.4,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056085,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,326,324,
37607,37607,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E2,MnMito20N,mito,MnMx-CA/OR/WA/SBC,NA,x,39.966666,-123.9,2003,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0037607,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,326,321,
196864,196864,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,48.4297,-124.6487,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,z0196864,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,326,319,
45352,45352,NA,NA,NA,Baja,NA,F,E4,MnMito22,mito,NA,NA,x,36.883333,-122.333333,2004,CASCADIA RESEARCH,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045352,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,326,314,
195722,195722,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,43.6475,-124.4735,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195722,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,325,
195741,195741,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,43.6527,-124.3665,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195741,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,319,
195743,195743,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,43.6635,-124.3352,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195743,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,324,
196709,196709,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,36.8017,-121.7997,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196709,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,316,
196718,196718,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,36.7996,-121.8248,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196718,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,324,
196732,196732,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,37.5947,-122.7905,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196732,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,316,
196747,196747,NA,NA,NA,NA,NA,M,F1,NA,CCES,NA,NA,x,37.2844,-122.5544,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196747,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,312,
196767,196767,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,37.5691,-122.7058,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196767,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,315,
196775,196775,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,37.3645,-122.5692,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196775,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,319,
196777,196777,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,37.2354,-122.6071,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196777,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,322,
196781,196781,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,36.835,-121.9795,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196781,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,322,
197673,197673,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,37.4592,-122.5151,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0197673,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,319,
175928,175928,NA,NA,NA,NA,SMX,F,A3,NA,NA,SMX,NA,x,38.1387,-123.3382,2016,BIOPSY-CASCADIA,John,Added Nov 30,NA,NA,NA,NA - no happywhale match,z0175928,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,322,
53847,53847,NA,NA,NA,MixCM,CentAm,F,F3,MnMito41,mito,CentAm,x,x,12.516666,-87.316666,2006,BIOPSY-NICARAGUA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053847,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,327,323,
196794,196794,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,36.7707,-121.8611,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,[no name] Displayed with permission from [**Cascadia Research Collective**],z0196794,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,327,320,
197662,197662,NA,NA,NA,NA,CentAm,M,E10,NA,CCES,CentAm,x,x,36.6491,-121.9762,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0197662,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,327,320,
40334,40334,NA,NA,NA,NA,HI,M,Aplus,NA,ddRAD.HI,HI,x,x,20.783333,-156.733333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,z0040334,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,327,322,
53032,53032,NA,NA,NA,NA,HI-SEAK,F,Aminus,NA,HI-SEAK,HI-SEAK,x,x,52.333333,-131.016666,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053032,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,327,323,
43478,43478,45722,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,56.583333,-134.45,2004,BIOPSY-SWFSC-SPLASH,Jay,Seen in NBC and SEAK,2-Nov-21,3-Nov-21,NA,"PWF, Chris Gabriele",z0043478,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,327,319,
45740,45740,NA,NA,NA,NA,HI-SEAK/NBC,M,Aplus,NA,NA,HI-SEAK/NBC,NA,x,57.683333,-133.983333,2004,BIOPSY-SPLASH-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0045740,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,327,324,
52882,52882,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.75,-135.233333,2005,BIOPSY-SPLASH-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0052882,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,327,322,
196852,196852,NA,NA,NA,NA,HI-WA/SBC,F,F2,NA,CCES,HI-WA/SBC,x,x,48.3163,-124.3444,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,Beth Goodwin,NA,z0196852,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,327,324,
16579,16579,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,Aplus,MnMito03,mito,MnMx-CA/OR/WA/SBC,NA,x,NA,NA,2000,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0016579,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,327,324,
45371,45371,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,F,A3,MnMito01,mito,MnMx-CA/OR/WA/SBC,NA,x,38.15,-123.316666,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045371,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,327,323,
195725,195725,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E4,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6906,-124.4628,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195725,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,327,308,
196763,196763,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.491,-122.6749,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0196763,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,327,320,
196849,196849,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,34.3602,-120.2498,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196849,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,327,322,
